date,temp_mean,temp_max,temp_min,humidity,precip_mm,year,month
2010-01-25,14.7,18.9,12.8,79,3.1,2010,1
2010-01-26,13.9,16.7,11.9,67,0.0,2010,1
2010-01-27,17.1,21.2,14.2,80,0.0,2010,1
2010-01-28,19.2,23.6,16.5,87,1.0,2010,1
2010-01-29,18.7,22.0,16.4,91,2.1,2010,1
2010-01-30,20.0,24.7,17.3,81,0.0,2010,1
2010-01-31,21.4,25.7,18.8,83,0.5,2010,1
2010-02-01,21.0,24.7,18.8,83,0.0,2010,2
2010-02-02,19.8,23.2,16.2,87,1.0,2010,2
2010-02-03,18.9,21.6,16.6,90,5.1,2010,2
2010-02-04,18.6,21.0,17.3,88,2.8,2010,2
2010-02-05,19.5,22.0,17.6,85,0.5,2010,2
2010-02-06,19.8,22.6,17.9,86,0.5,2010,2
2010-02-07,20.1,24.3,18.4,90,16.9,2010,2
2010-02-08,19.9,23.1,17.4,92,4.5,2010,2
2010-02-09,23.2,27.3,20.8,87,4.3,2010,2
2010-02-10,24.1,27.9,22.2,82,0.2,2010,2
2010-02-11,22.3,29.4,11.7,79,2.6,2010,2
2010-02-12,10.3,13.1,8.2,67,0.9,2010,2
2010-02-13,9.7,12.7,6.7,77,1.0,2010,2
2010-02-14,10.7,12.5,9.0,87,4.4,2010,2
2010-02-15,7.9,8.6,7.0,87,6.3,2010,2
2010-02-16,7.0,8.1,5.8,84,7.1,2010,2
2010-02-17,7.2,8.6,6.1,80,5.1,2010,2
2010-02-18,8.2,9.2,7.3,63,5.1,2010,2
2010-02-19,9.8,15.1,6.7,73,1.4,2010,2
2010-02-20,11.2,17.4,4.2,72,0.8,2010,2
2010-02-21,14.3,16.7,12.1,80,3.3,2010,2
2010-02-22,17.0,20.9,14.4,90,8.9,2010,2
2010-02-23,19.5,24.2,16.1,88,0.6,2010,2
2010-02-24,22.1,25.1,19.0,88,3.5,2010,2
2010-02-25,24.5,29.2,21.6,85,0.4,2010,2
2010-02-26,24.3,29.5,21.4,85,0.0,2010,2
2010-02-27,24.8,29.4,22.5,85,0.1,2010,2
2010-02-28,24.7,27.9,22.9,85,1.2,2010,2
2010-03-01,24.9,28.8,22.8,86,3.1,2010,3
2010-03-02,25.2,28.9,23.2,86,0.9,2010,3
2010-03-03,25.0,28.1,23.1,83,1.5,2010,3
2010-03-04,25.0,28.4,22.9,84,1.4,2010,3
2010-03-05,25.4,28.9,23.7,81,0.6,2010,3
2010-03-06,23.5,28.7,14.6,84,10.1,2010,3
2010-03-07,12.8,14.0,12.0,83,6.4,2010,3
2010-03-08,11.2,12.3,9.7,91,11.0,2010,3
2010-03-09,9.6,13.0,6.9,67,4.3,2010,3
2010-03-10,10.0,15.3,5.8,48,0.0,2010,3
2010-03-11,13.6,19.6,8.6,58,0.0,2010,3
2010-03-12,15.3,17.7,12.2,83,0.2,2010,3
2010-03-13,19.5,24.1,15.7,89,4.3,2010,3
2010-03-14,23.1,27.7,20.0,88,0.2,2010,3
2010-03-15,23.2,29.0,18.1,84,1.4,2010,3
2010-03-16,16.5,17.7,15.4,72,1.8,2010,3
2010-03-17,18.8,23.1,15.9,75,0.0,2010,3
2010-03-18,20.8,26.8,14.8,77,0.0,2010,3
2010-03-19,21.1,26.1,17.0,83,0.2,2010,3
2010-03-20,21.9,27.6,17.1,80,0.0,2010,3
2010-03-21,22.9,28.1,17.9,79,0.0,2010,3
2010-03-22,22.8,27.1,19.7,78,0.5,2010,3
2010-03-23,24.1,28.2,20.8,81,0.5,2010,3
2010-03-24,23.4,29.1,14.2,85,19.6,2010,3
2010-03-25,15.1,19.0,12.1,62,0.8,2010,3
2010-03-26,16.5,21.5,11.9,49,0.0,2010,3
2010-03-27,17.5,22.8,12.5,70,0.0,2010,3
2010-03-28,18.8,24.9,12.7,61,0.0,2010,3
2010-03-29,18.8,24.1,13.2,64,0.0,2010,3
2010-03-30,20.8,24.7,18.4,72,0.0,2010,3
2010-03-31,22.3,27.3,18.7,79,1.1,2010,3
2010-04-01,23.6,28.0,20.6,84,6.7,2010,4
2010-04-02,17.7,19.6,15.8,85,10.4,2010,4
2010-04-03,18.0,21.0,15.9,83,0.0,2010,4
2010-04-04,21.9,26.0,18.5,81,0.2,2010,4
2010-04-05,22.9,26.9,19.9,87,1.6,2010,4
2010-04-06,23.7,26.9,21.7,90,25.9,2010,4
2010-04-07,20.0,21.5,19.0,90,21.4,2010,4
2010-04-08,17.5,18.8,16.4,90,16.9,2010,4
2010-04-09,19.6,24.4,14.4,82,0.0,2010,4
2010-04-10,22.1,24.7,20.1,91,9.4,2010,4
2010-04-11,24.9,28.9,22.1,86,1.7,2010,4
2010-04-12,25.9,30.0,22.5,84,0.5,2010,4
2010-04-13,23.3,25.5,20.7,88,5.7,2010,4
2010-04-14,21.8,25.5,19.1,85,5.4,2010,4
2010-04-15,12.7,16.9,10.9,86,9.2,2010,4
2010-04-16,14.3,17.0,11.6,73,0.5,2010,4
2010-04-17,18.1,21.1,15.2,84,8.0,2010,4
2010-04-18,20.8,24.5,17.7,87,7.8,2010,4
2010-04-19,23.4,27.9,20.4,85,1.5,2010,4
2010-04-20,24.0,27.9,21.2,90,9.6,2010,4
2010-04-21,26.0,30.1,23.7,85,8.8,2010,4
2010-04-22,20.0,24.6,16.8,92,49.7,2010,4
2010-04-23,20.2,24.6,16.9,65,0.0,2010,4
2010-04-24,20.9,24.7,16.2,68,0.0,2010,4
2010-04-25,20.7,23.3,19.4,79,5.2,2010,4
2010-04-26,19.8,22.6,17.6,91,17.3,2010,4
2010-04-27,20.7,25.6,16.1,74,2.9,2010,4
2010-04-28,22.5,26.4,18.6,83,0.1,2010,4
2010-04-29,21.9,26.7,19.1,90,16.2,2010,4
2010-04-30,21.7,25.9,18.2,79,2.1,2010,4
2010-05-01,23.2,27.7,18.3,81,0.3,2010,5
2010-05-02,24.7,29.0,20.4,80,0.0,2010,5
2010-05-03,24.3,29.1,20.2,81,0.0,2010,5
2010-05-04,24.0,27.9,19.9,83,1.0,2010,5
2010-05-05,25.7,29.1,23.2,87,8.4,2010,5
2010-05-06,26.3,29.4,23.7,92,36.2,2010,5
2010-05-07,25.6,29.0,23.6,91,39.1,2010,5
2010-05-08,27.5,31.4,24.6,86,4.0,2010,5
2010-05-09,27.0,30.1,24.3,89,10.9,2010,5
2010-05-10,22.6,24.0,21.4,91,20.8,2010,5
2010-05-11,23.5,26.7,20.8,86,3.0,2010,5
2010-05-12,25.1,28.6,22.8,84,4.2,2010,5
2010-05-13,25.5,29.3,22.7,84,2.7,2010,5
2010-05-14,26.0,28.6,24.3,91,18.7,2010,5
2010-05-15,25.2,28.8,23.4,92,22.9,2010,5
2010-05-16,26.4,30.3,24.2,87,1.8,2010,5
2010-05-17,27.2,30.6,24.8,82,1.7,2010,5
2010-05-18,27.9,31.8,24.9,82,1.3,2010,5
2010-05-19,25.9,28.2,24.1,93,33.4,2010,5
2010-05-20,25.4,29.2,23.5,91,15.5,2010,5
2010-05-21,27.0,29.1,24.9,90,17.6,2010,5
2010-05-22,27.3,30.4,24.9,92,36.3,2010,5
2010-05-23,24.2,27.1,22.2,78,10.5,2010,5
2010-05-24,24.5,30.1,18.0,69,0.0,2010,5
2010-05-25,24.9,30.5,19.2,78,0.0,2010,5
2010-05-26,25.7,30.1,20.9,76,0.0,2010,5
2010-05-27,26.8,30.8,23.3,84,1.4,2010,5
2010-05-28,27.0,30.7,24.9,87,11.2,2010,5
2010-05-29,26.6,29.8,25.2,92,28.5,2010,5
2010-05-30,25.5,28.0,24.0,88,2.6,2010,5
2010-05-31,26.1,29.3,24.3,89,15.5,2010,5
2010-06-01,23.8,24.7,22.7,88,27.4,2010,6
2010-06-02,20.9,22.6,19.9,90,35.6,2010,6
2010-06-03,23.7,27.4,20.0,79,0.0,2010,6
2010-06-04,25.2,28.8,21.2,77,0.0,2010,6
2010-06-05,25.6,29.6,22.3,73,0.0,2010,6
2010-06-06,25.3,28.7,22.1,83,0.6,2010,6
2010-06-07,25.7,29.0,22.4,78,0.0,2010,6
2010-06-08,25.7,28.9,23.4,80,2.6,2010,6
2010-06-09,25.9,28.7,24.2,92,21.2,2010,6
2010-06-10,25.4,27.7,24.1,91,19.2,2010,6
2010-06-11,25.6,27.9,24.2,87,1.0,2010,6
2010-06-12,25.4,28.3,22.7,87,10.9,2010,6
2010-06-13,27.3,31.3,24.4,88,9.2,2010,6
2010-06-14,27.4,31.7,24.8,90,25.1,2010,6
2010-06-15,27.4,30.0,25.4,91,17.4,2010,6
2010-06-16,27.7,31.1,25.6,91,29.4,2010,6
2010-06-17,28.8,32.0,27.2,87,9.9,2010,6
2010-06-18,29.1,32.2,27.2,82,2.2,2010,6
2010-06-19,29.2,32.7,26.8,80,0.0,2010,6
2010-06-20,29.1,32.1,27.0,81,0.6,2010,6
2010-06-21,28.0,30.9,25.8,86,9.8,2010,6
2010-06-22,27.4,31.7,25.3,88,12.6,2010,6
2010-06-23,27.8,31.2,25.5,86,8.1,2010,6
2010-06-24,28.0,31.0,26.5,89,20.3,2010,6
2010-06-25,26.9,28.8,25.9,93,23.1,2010,6
2010-06-26,25.7,27.0,25.0,95,52.5,2010,6
2010-06-27,25.5,26.1,24.8,97,46.4,2010,6
2010-06-28,25.9,27.5,24.9,96,26.2,2010,6
2010-06-29,27.4,30.5,24.7,87,7.7,2010,6
2010-06-30,28.3,32.4,25.5,85,4.1,2010,6
2010-07-01,28.9,33.0,24.9,81,1.0,2010,7
2010-07-02,29.3,33.0,25.8,80,0.1,2010,7
2010-07-03,29.6,33.5,26.3,79,0.0,2010,7
2010-07-04,30.2,34.0,27.0,77,0.1,2010,7
2010-07-05,30.3,34.2,26.8,76,0.0,2010,7
2010-07-06,30.3,34.2,27.1,77,0.6,2010,7
2010-07-07,30.0,33.6,27.3,81,0.8,2010,7
2010-07-08,29.8,33.3,27.1,80,0.3,2010,7
2010-07-09,29.7,33.1,27.3,78,0.1,2010,7
2010-07-10,29.4,32.8,26.7,77,0.5,2010,7
2010-07-11,29.5,33.5,26.5,79,1.2,2010,7
2010-07-12,29.5,33.1,26.7,79,0.9,2010,7
2010-07-13,29.3,32.8,26.4,79,0.9,2010,7
2010-07-14,29.1,33.0,25.7,81,0.9,2010,7
2010-07-15,28.9,33.1,26.7,82,2.0,2010,7
2010-07-16,27.7,31.4,25.8,83,6.9,2010,7
2010-07-17,27.5,30.6,25.5,86,16.6,2010,7
2010-07-18,28.6,32.5,25.4,81,2.4,2010,7
2010-07-19,28.8,32.8,25.1,81,1.0,2010,7
2010-07-20,29.4,33.3,25.4,78,0.0,2010,7
2010-07-21,27.4,30.9,25.4,89,16.9,2010,7
2010-07-22,26.5,28.7,25.1,89,20.8,2010,7
2010-07-23,26.8,29.5,24.9,88,16.0,2010,7
2010-07-24,27.3,31.5,24.9,88,5.4,2010,7
2010-07-25,28.0,32.6,25.1,86,5.1,2010,7
2010-07-26,27.9,31.6,25.6,86,14.9,2010,7
2010-07-27,26.8,29.0,25.5,93,30.4,2010,7
2010-07-28,26.4,29.0,24.8,93,23.5,2010,7
2010-07-29,27.6,30.6,25.8,90,9.3,2010,7
2010-07-30,28.6,32.7,26.1,87,6.3,2010,7
2010-07-31,29.5,33.0,26.8,82,0.0,2010,7
2010-08-01,29.1,32.5,26.7,83,2.2,2010,8
2010-08-02,28.1,31.1,26.0,85,7.8,2010,8
2010-08-03,28.4,31.8,25.1,82,0.7,2010,8
2010-08-04,29.5,34.1,25.4,78,0.0,2010,8
2010-08-05,29.8,34.4,26.6,81,4.0,2010,8
2010-08-06,28.1,31.7,25.3,84,13.7,2010,8
2010-08-07,28.3,32.5,25.7,85,9.6,2010,8
2010-08-08,28.7,33.1,26.1,85,5.2,2010,8
2010-08-09,28.8,32.6,25.8,85,0.6,2010,8
2010-08-10,28.9,32.7,25.9,85,1.1,2010,8
2010-08-11,28.2,30.8,26.2,87,11.7,2010,8
2010-08-12,28.5,32.6,26.2,85,4.0,2010,8
2010-08-13,28.3,30.7,26.2,86,9.1,2010,8
2010-08-14,28.7,32.7,26.0,85,1.5,2010,8
2010-08-15,27.7,31.9,25.3,87,7.0,2010,8
2010-08-16,27.1,30.5,25.0,87,14.9,2010,8
2010-08-17,27.3,29.8,25.4,87,12.1,2010,8
2010-08-18,27.7,32.3,24.8,87,5.6,2010,8
2010-08-19,27.8,32.1,25.8,87,5.5,2010,8
2010-08-20,27.9,31.5,25.3,84,4.3,2010,8
2010-08-21,28.7,32.3,24.8,82,0.0,2010,8
2010-08-22,28.9,32.1,26.5,82,3.7,2010,8
2010-08-23,27.6,30.0,25.7,86,13.1,2010,8
2010-08-24,26.2,27.5,25.1,92,15.3,2010,8
2010-08-25,27.1,30.1,24.9,88,11.5,2010,8
2010-08-26,27.6,31.3,24.9,87,8.7,2010,8
2010-08-27,27.8,31.9,24.8,86,0.9,2010,8
2010-08-28,28.2,32.2,25.2,78,0.1,2010,8
2010-08-29,28.5,32.4,25.1,74,0.0,2010,8
2010-08-30,29.0,32.8,25.9,74,0.0,2010,8
2010-08-31,29.5,33.9,25.8,71,0.0,2010,8
2010-09-01,29.8,33.8,26.5,67,0.0,2010,9
2010-09-02,29.1,33.0,27.2,75,2.0,2010,9
2010-09-03,26.8,29.3,25.5,86,32.5,2010,9
2010-09-04,26.1,28.6,25.1,92,38.2,2010,9
2010-09-05,27.5,31.2,24.6,85,1.0,2010,9
2010-09-06,28.5,31.9,25.5,83,0.6,2010,9
2010-09-07,28.4,32.5,26.0,87,1.2,2010,9
2010-09-08,29.8,34.4,26.2,83,2.8,2010,9
2010-09-09,28.0,32.1,25.3,86,24.6,2010,9
2010-09-10,28.2,32.5,25.3,85,3.2,2010,9
2010-09-11,26.7,29.3,25.6,92,22.4,2010,9
2010-09-12,25.3,26.4,24.6,94,63.9,2010,9
2010-09-13,26.5,29.7,24.1,87,8.0,2010,9
2010-09-14,26.8,30.6,24.4,87,5.8,2010,9
2010-09-15,27.4,31.5,24.5,83,0.4,2010,9
2010-09-16,28.3,32.0,24.5,82,0.3,2010,9
2010-09-17,28.7,32.9,25.2,82,1.3,2010,9
2010-09-18,29.1,33.4,25.8,83,0.8,2010,9
2010-09-19,29.9,33.8,26.1,80,0.1,2010,9
2010-09-20,29.4,33.7,26.6,78,18.5,2010,9
2010-09-21,25.8,26.6,24.5,94,69.5,2010,9
2010-09-22,24.0,24.9,23.4,98,46.3,2010,9
2010-09-23,25.1,27.9,23.1,91,3.6,2010,9
2010-09-24,26.2,30.2,23.5,83,0.0,2010,9
2010-09-25,25.8,29.2,23.9,90,10.1,2010,9
2010-09-26,26.8,30.8,23.7,85,2.7,2010,9
2010-09-27,27.4,31.0,24.2,84,0.5,2010,9
2010-09-28,27.5,31.4,24.4,84,5.1,2010,9
2010-09-29,27.0,31.3,24.5,85,7.8,2010,9
2010-09-30,26.3,29.2,24.3,82,0.4,2010,9
2010-10-01,26.6,30.1,24.0,76,0.0,2010,10
2010-10-02,27.0,30.5,23.9,76,0.0,2010,10
2010-10-03,26.1,29.5,23.7,68,0.0,2010,10
2010-10-04,23.7,26.2,21.6,56,0.1,2010,10
2010-10-05,22.6,24.9,21.0,63,0.0,2010,10
2010-10-06,23.5,27.1,20.6,73,0.0,2010,10
2010-10-07,24.3,27.2,22.3,79,3.4,2010,10
2010-10-08,24.4,29.1,21.6,77,2.0,2010,10
2010-10-09,22.4,23.4,21.7,89,13.8,2010,10
2010-10-10,23.9,26.9,21.2,89,7.1,2010,10
2010-10-11,25.4,28.5,24.0,92,16.7,2010,10
2010-10-12,26.7,30.3,23.6,86,1.6,2010,10
2010-10-13,27.1,30.7,23.8,86,0.7,2010,10
2010-10-14,27.0,30.6,24.5,85,2.0,2010,10
2010-10-15,24.4,27.1,22.5,75,2.6,2010,10
2010-10-16,24.0,28.0,21.0,71,0.0,2010,10
2010-10-17,25.3,29.0,22.1,74,0.0,2010,10
2010-10-18,25.0,29.3,22.0,72,0.0,2010,10
2010-10-19,24.5,28.1,21.3,63,0.0,2010,10
2010-10-20,24.3,27.5,22.1,61,0.0,2010,10
2010-10-21,23.7,27.4,21.8,63,0.0,2010,10
2010-10-22,22.9,26.2,20.6,62,0.2,2010,10
2010-10-23,23.3,27.8,19.4,67,0.0,2010,10
2010-10-24,23.9,27.6,19.8,70,0.0,2010,10
2010-10-25,24.2,27.0,22.0,68,0.0,2010,10
2010-10-26,19.3,21.6,17.4,70,1.6,2010,10
2010-10-27,17.8,21.3,15.1,52,0.0,2010,10
2010-10-28,16.7,21.0,13.2,49,0.0,2010,10
2010-10-29,16.6,21.2,13.1,46,0.0,2010,10
2010-10-30,16.6,21.7,12.7,46,0.0,2010,10
2010-10-31,16.9,23.1,12.3,54,0.0,2010,10
2010-11-01,17.8,24.6,11.3,59,0.0,2010,11
2010-11-02,18.3,25.1,11.6,68,0.0,2010,11
2010-11-03,18.3,24.3,13.5,54,0.0,2010,11
2010-11-04,18.4,21.9,15.3,60,0.0,2010,11
2010-11-05,18.5,20.2,16.6,66,0.9,2010,11
2010-11-06,18.1,21.6,15.9,79,0.0,2010,11
2010-11-07,20.5,26.9,16.3,67,0.0,2010,11
2010-11-08,20.2,26.9,15.8,54,0.0,2010,11
2010-11-09,19.2,25.7,14.3,51,0.0,2010,11
2010-11-10,18.3,25.9,10.9,60,0.0,2010,11
2010-11-11,19.3,27.1,12.0,69,0.0,2010,11
2010-11-12,19.1,26.7,12.6,63,0.0,2010,11
2010-11-13,20.1,27.3,13.8,70,0.0,2010,11
2010-11-14,21.7,27.9,16.2,75,0.0,2010,11
2010-11-15,22.3,27.1,18.7,68,0.0,2010,11
2010-11-16,20.0,23.9,17.4,59,0.0,2010,11
2010-11-17,18.6,23.5,14.1,65,0.0,2010,11
2010-11-18,19.4,24.7,14.8,66,0.0,2010,11
2010-11-19,20.2,24.8,17.1,63,0.0,2010,11
2010-11-20,19.7,24.8,14.7,67,0.0,2010,11
2010-11-21,21.0,25.6,16.2,79,0.0,2010,11
2010-11-22,21.5,25.4,19.1,68,0.0,2010,11
2010-11-23,20.3,24.5,17.1,59,0.0,2010,11
2010-11-24,19.8,24.6,15.1,67,0.0,2010,11
2010-11-25,19.4,23.4,16.6,49,0.0,2010,11
2010-11-26,17.6,23.1,12.5,58,0.0,2010,11
2010-11-27,19.4,24.4,15.1,68,0.0,2010,11
2010-11-28,20.5,25.2,15.8,67,0.0,2010,11
2010-11-29,20.8,25.4,17.5,67,0.0,2010,11
2010-11-30,20.8,25.6,16.9,64,0.0,2010,11
2010-12-01,20.0,24.8,15.3,63,0.0,2010,12
2010-12-02,20.2,25.8,14.9,64,0.0,2010,12
2010-12-03,19.1,24.8,14.5,57,0.0,2010,12
2010-12-04,18.7,24.8,11.9,65,0.0,2010,12
2010-12-05,20.1,26.5,14.2,74,0.0,2010,12
2010-12-06,21.9,28.0,16.4,64,0.0,2010,12
2010-12-07,17.5,20.6,13.9,45,0.0,2010,12
2010-12-08,14.6,20.3,10.1,40,0.0,2010,12
2010-12-09,14.6,21.1,8.0,49,0.0,2010,12
2010-12-10,17.6,22.1,13.8,65,0.0,2010,12
2010-12-11,15.8,17.7,14.7,79,1.1,2010,12
2010-12-12,18.5,21.5,15.5,79,0.0,2010,12
2010-12-13,22.0,26.6,19.1,85,0.1,2010,12
2010-12-14,17.5,20.2,16.1,76,0.4,2010,12
2010-12-15,13.0,16.1,7.1,87,11.4,2010,12
2010-12-16,5.5,7.7,4.2,68,4.2,2010,12
2010-12-17,7.0,14.2,1.0,53,0.0,2010,12
2010-12-18,9.7,17.1,1.2,67,0.0,2010,12
2010-12-19,15.9,19.9,13.2,66,0.0,2010,12
2010-12-20,17.9,22.8,14.1,73,0.0,2010,12
2010-12-21,19.0,24.1,15.8,67,0.0,2010,12
2010-12-22,17.4,22.9,12.8,54,0.0,2010,12
2010-12-23,15.5,22.2,9.8,70,0.0,2010,12
2010-12-24,17.3,21.9,12.0,70,0.0,2010,12
2010-12-25,11.7,17.5,7.5,78,3.3,2010,12
2010-12-26,9.6,14.8,6.3,54,0.2,2010,12
2010-12-27,9.8,16.5,2.4,49,0.0,2010,12
2010-12-28,12.0,19.9,4.6,60,0.0,2010,12
2010-12-29,13.8,21.9,6.2,64,0.0,2010,12
2010-12-30,14.0,19.8,8.4,57,0.0,2010,12
2010-12-31,12.6,18.1,8.7,33,0.0,2010,12
2011-01-01,11.9,17.9,7.3,41,0.0,2011,1
2011-01-02,11.3,14.7,8.6,43,0.0,2011,1
2011-01-03,8.0,11.5,6.9,80,7.1,2011,1
2011-01-04,7.3,8.4,6.5,77,2.2,2011,1
2011-01-05,10.5,13.2,8.0,76,0.3,2011,1
2011-01-06,8.8,11.0,6.9,69,1.4,2011,1
2011-01-07,7.6,12.7,4.9,44,0.0,2011,1
2011-01-08,9.6,14.9,4.8,49,0.0,2011,1
2011-01-09,11.5,14.0,10.0,48,0.0,2011,1
2011-01-10,10.2,13.9,7.8,39,0.0,2011,1
2011-01-11,6.2,10.5,4.6,71,6.6,2011,1
2011-01-12,7.6,12.4,4.2,64,0.8,2011,1
2011-01-13,10.6,16.0,6.4,60,0.0,2011,1
2011-01-14,13.3,18.6,9.5,67,0.0,2011,1
2011-01-15,11.5,15.0,8.1,50,0.0,2011,1
2011-01-16,8.6,13.4,4.7,44,0.0,2011,1
2011-01-17,9.2,15.3,4.0,48,0.0,2011,1
2011-01-18,10.9,16.5,6.1,51,0.0,2011,1
2011-01-19,12.0,17.8,8.5,54,0.2,2011,1
2011-01-20,10.2,13.3,7.8,67,0.4,2011,1
2011-01-21,9.8,14.9,6.9,61,0.1,2011,1
2011-01-22,9.1,14.4,4.6,62,0.0,2011,1
2011-01-23,11.4,13.7,10.1,64,0.0,2011,1
2011-01-24,9.7,11.0,8.8,56,0.0,2011,1
2011-01-25,11.4,16.0,8.7,58,0.0,2011,1
2011-01-26,12.8,18.2,8.7,60,0.0,2011,1
2011-01-27,14.2,19.4,10.6,62,0.0,2011,1
2011-01-28,12.7,16.1,9.5,59,0.0,2011,1
2011-01-29,10.0,14.9,6.2,52,0.0,2011,1
2011-01-30,9.1,14.3,5.1,48,0.0,2011,1
2011-01-31,10.9,16.3,7.2,42,0.0,2011,1
2011-02-01,11.6,16.6,8.4,53,0.0,2011,2
2011-02-02,13.3,18.6,9.2,53,0.0,2011,2
2011-02-03,14.9,21.9,7.6,68,0.0,2011,2
2011-02-04,16.5,23.5,9.3,70,0.0,2011,2
2011-02-05,17.1,24.5,10.6,71,0.0,2011,2
2011-02-06,17.5,24.7,10.0,69,0.0,2011,2
2011-02-07,18.5,24.8,12.9,68,0.0,2011,2
2011-02-08,19.5,25.2,14.1,75,0.0,2011,2
2011-02-09,20.4,26.1,15.7,79,0.0,2011,2
2011-02-10,21.1,26.3,17.1,68,0.0,2011,2
2011-02-11,13.7,16.8,11.4,64,0.5,2011,2
2011-02-12,13.0,17.7,10.4,58,1.6,2011,2
2011-02-13,10.2,12.6,8.4,87,16.3,2011,2
2011-02-14,10.4,15.4,6.6,54,0.1,2011,2
2011-02-15,8.6,10.8,7.1,71,4.0,2011,2
2011-02-16,10.1,12.1,8.2,84,2.4,2011,2
2011-02-17,11.7,13.0,10.2,91,6.5,2011,2
2011-02-18,12.0,15.9,10.7,80,2.5,2011,2
2011-02-19,10.6,11.1,10.1,91,10.0,2011,2
2011-02-20,13.8,18.3,9.5,68,0.5,2011,2
2011-02-21,14.9,17.2,12.8,68,0.0,2011,2
2011-02-22,15.4,17.7,13.3,81,2.4,2011,2
2011-02-23,17.5,20.8,14.6,79,0.0,2011,2
2011-02-24,19.6,24.7,15.1,78,0.0,2011,2
2011-02-25,20.4,25.9,16.8,77,0.0,2011,2
2011-02-26,19.8,25.2,16.0,77,0.0,2011,2
2011-02-27,20.4,25.2,16.6,82,0.2,2011,2
2011-02-28,20.8,26.9,15.7,80,0.0,2011,2
2011-03-01,19.2,24.8,14.7,73,0.0,2011,3
2011-03-02,15.9,19.7,13.2,60,0.0,2011,3
2011-03-03,16.8,21.5,14.3,62,0.0,2011,3
2011-03-04,15.8,20.2,12.4,54,0.0,2011,3
2011-03-05,17.5,22.2,12.9,73,0.0,2011,3
2011-03-06,20.5,25.6,17.3,79,1.3,2011,3
2011-03-07,16.9,20.7,13.9,61,0.3,2011,3
2011-03-08,15.4,19.6,11.9,59,0.0,2011,3
2011-03-09,15.1,17.1,13.5,79,5.8,2011,3
2011-03-10,14.6,16.5,12.7,75,0.8,2011,3
2011-03-11,16.3,20.4,14.1,65,0.0,2011,3
2011-03-12,18.1,24.0,14.6,70,0.0,2011,3
2011-03-13,20.2,27.1,14.5,75,0.0,2011,3
2011-03-14,21.2,27.0,15.7,77,0.0,2011,3
2011-03-15,16.5,20.0,12.0,67,0.0,2011,3
2011-03-16,13.4,17.2,11.0,40,0.0,2011,3
2011-03-17,14.6,17.5,12.6,39,0.0,2011,3
2011-03-18,13.3,15.0,12.6,68,8.0,2011,3
2011-03-19,14.9,16.9,12.8,89,13.8,2011,3
2011-03-20,20.0,25.9,15.6,87,1.1,2011,3
2011-03-21,23.8,29.1,20.7,85,2.0,2011,3
2011-03-22,15.2,20.1,12.4,73,1.0,2011,3
2011-03-23,14.2,18.7,11.3,61,0.0,2011,3
2011-03-24,15.3,20.7,13.2,59,0.0,2011,3
2011-03-25,16.3,20.9,12.8,52,0.0,2011,3
2011-03-26,16.5,20.6,13.7,51,0.0,2011,3
2011-03-27,14.0,15.9,12.1,62,0.0,2011,3
2011-03-28,17.0,23.0,12.1,53,0.0,2011,3
2011-03-29,17.4,23.4,11.1,53,0.0,2011,3
2011-03-30,17.5,21.3,12.8,58,0.0,2011,3
2011-03-31,18.8,24.9,14.7,56,0.1,2011,3
2011-04-01,20.3,25.9,15.5,71,0.0,2011,4
2011-04-02,21.8,27.6,15.6,73,0.0,2011,4
2011-04-03,22.3,28.1,16.5,71,0.0,2011,4
2011-04-04,17.2,19.4,16.0,63,0.5,2011,4
2011-04-05,19.3,24.1,14.8,64,0.4,2011,4
2011-04-06,20.7,25.2,16.6,66,0.0,2011,4
2011-04-07,22.3,27.0,18.8,71,0.3,2011,4
2011-04-08,23.3,28.2,18.7,72,0.0,2011,4
2011-04-09,24.4,29.5,20.0,66,0.0,2011,4
2011-04-10,24.1,29.6,18.5,71,0.0,2011,4
2011-04-11,25.3,31.9,18.7,67,0.0,2011,4
2011-04-12,24.1,28.6,21.2,66,0.0,2011,4
2011-04-13,23.8,29.3,19.0,70,0.1,2011,4
2011-04-14,24.3,31.1,18.5,70,0.0,2011,4
2011-04-15,25.0,30.2,19.9,71,0.0,2011,4
2011-04-16,26.6,32.0,23.0,70,0.3,2011,4
2011-04-17,23.8,26.1,21.6,92,101.2,2011,4
2011-04-18,23.6,28.9,19.4,71,0.0,2011,4
2011-04-19,23.8,29.7,17.9,69,0.0,2011,4
2011-04-20,22.2,27.3,18.5,73,0.0,2011,4
2011-04-21,22.8,27.2,18.7,74,0.4,2011,4
2011-04-22,22.8,27.4,19.6,84,5.0,2011,4
2011-04-23,22.3,26.9,19.0,74,0.0,2011,4
2011-04-24,22.7,28.7,16.3,68,0.0,2011,4
2011-04-25,23.7,30.1,17.8,65,0.0,2011,4
2011-04-26,24.8,30.6,19.9,71,0.0,2011,4
2011-04-27,26.8,32.4,21.1,72,0.0,2011,4
2011-04-28,26.8,32.7,22.1,77,0.0,2011,4
2011-04-29,23.4,24.2,22.7,92,21.6,2011,4
2011-04-30,25.8,30.5,22.6,81,0.0,2011,4
2011-05-01,25.9,28.4,23.7,88,7.0,2011,5
2011-05-02,26.9,31.3,24.3,82,0.3,2011,5
2011-05-03,22.9,26.3,20.3,93,30.1,2011,5
2011-05-04,19.9,21.3,18.7,90,17.1,2011,5
